-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0,-1958865.0
-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0,-1958895.0
-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0,-1958925.0
-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0,-1958955.0
-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0,-1958985.0
-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0,-1959015.0
-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0,-1959045.0
-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0,-1959075.0
-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0,-1959105.0
-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0,-1959135.0
-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0,-1959165.0
-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0,-1959195.0
-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0,-1959225.0
-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0,-1959255.0
