-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0,-919890.0
-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0,-919920.0
-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0,-919950.0
-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0,-919980.0
-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0,-920010.0
-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0,-920040.0
-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0,-920070.0
-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0,-920100.0
-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0,-920130.0
-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0,-920160.0
