347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
347895.0,347925.0,347955.0,347985.0,348015.0,348045.0,348075.0,348105.0,348135.0,348165.0,348195.0,348225.0,348255.0,348285.0,348315.0,348345.0,348375.0,348405.0,348435.0,348465.0,348495.0,348525.0,348555.0,348585.0,348615.0,348645.0,348675.0,348705.0,348735.0,348765.0,348795.0,348825.0,348855.0,348885.0,348915.0,348945.0,348975.0,349005.0,349035.0,349065.0,349095.0,349125.0,349155.0,349185.0,349215.0,349245.0,349275.0,349305.0,349335.0,349365.0,349395.0,349425.0
