-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0,-2017725.0
-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0,-2017755.0
-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0,-2017785.0
-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0,-2017815.0
-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0,-2017845.0
-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0,-2017875.0
-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0,-2017905.0
-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0,-2017935.0
-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0,-2017965.0
-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0,-2017995.0
